,sentiment,emotion,Text
20804,negative,disgust,"@i6ZjN7yjfZwC4li @Dell ਹਾਂ ਮੇਰੇ ਕੋਲ ਉਹ ਸਹੀ ਮਾਡਲ ਹੈ, ਅਤੇ ਮੇਰੇ ਕਬਜੇ ਸਿਰਫ਼ 5 ਮਹੀਨਿਆਂ ਦੀ ਵਰਤੋਂ ਤੋਂ ਬਾਅਦ ਟੁੱਟ ਗਏ ਹਨ। ਤੀਜੇ ਮਹੀਨੇ ਮੈਨੂੰ ਟਰੈਕਪੈਡ ਦੀ ਸਮੱਸਿਆ ਆਈ। ਟੈਕਨੀਸ਼ੀਅਨ ਪਹਿਲਾਂ ਹੀ ਅੱਜ ਆਇਆ ਹੈ ਪਰ ਮੈਂ ਪਿਛਲੇ ਮਹੀਨੇ ਤੋਂ ਇਸਦੀ ਰਿਪੋਰਟ ਕੀਤੀ ਹੈ। ਅਸਲ ਵਿੱਚ ਮੈਨੂੰ ਉਹਨਾਂ ਦੇ ਆਉਣ ਲਈ 3 ਹਫ਼ਤਿਆਂ ਵਾਂਗ ਉਡੀਕ ਕਰਨੀ ਪਵੇਗੀ।"
10790,neutral,joy,@crankmosh @GamersNexus @pcgamer @Dell ਇਹ 10 ਸਾਲ ਪੁਰਾਣਾ ਡੈਲ ਅਜੇ ਵੀ ਇਸਦੇ ਜ਼ਿਆਦਾਤਰ ਮੂਲ ਭਾਗਾਂ 'ਤੇ ਚੱਲ ਰਿਹਾ ਹੈ... ਜਿਨ੍ਹਾਂ ਨੂੰ ਮੈਂ ਅੱਪਗ੍ਰੇਡ ਕੀਤਾ ਹੈ ਉਹ ਅਜੇ ਵੀ ਕੰਮ ਕਰ ਰਹੇ ਹਨ। ਇਹ ਮਸ਼ੀਨ 27in ਮਾਨੀਟਰ ਦੇ ਨਾਲ $750 ਵਰਗੀ ਸੀ।
4012,negative,anger,@TeamBlackandRed @defnotdivy @VedVery5 @videolan @IndiaTodayTech @Dell ਆਪਣੇ ਲੈਪਟਾਪ ਨੂੰ ਕਮਜ਼ੋਰ ਕਿਉਂ ਬਣਾਉਂਦੇ ਹਨ ਅਤੇ ਸ਼ਾਬਦਿਕ ਤੌਰ 'ਤੇ ਉਹ ਕੰਮ ਕਰਦੇ ਹਨ ਜੋ ਕੰਪਨੀ ਨੇ ਤੁਹਾਨੂੰ ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ ਸੰਭਵ ਤਰੀਕੇ ਨਾਲ ਨਾ ਕਰਨ ਲਈ ਕਿਹਾ ਹੈ। ਨਾਲ ਹੀ ਇਹ ਵਾਰੰਟੀ ਨੂੰ ਵੀ ਰੱਦ ਕਰ ਸਕਦਾ ਹੈ ਭਾਵੇਂ ਕਿ ਨੁਕਸਾਨ ਵੀਐਲਸੀ ਦੇ ਕਾਰਨ ਨਹੀਂ ਹੈ।
8612,negative,anger,ਮੈਂ ਸਮਝਦਾ/ਸਮਝਦੀ ਹਾਂ ਕਿ @Dell ਮੇਰੀ ਗੰਦਗੀ 'ਤੇ ਥੋੜਾ ਸਮਾਂ ਲੈ ਰਿਹਾ ਹੈ ਪਰ ਇਸ ਦਾ ਕੋਈ ਕਾਰਨ ਨਹੀਂ ਹੈ ਕਿ ਅਜੇ ਤੱਕ ਮੇਰੀ ਸਬੀ ਨਹੀਂ ਹੈ
14180,negative,anger,@MichaelDell @elonmusk @Twitter @Dell @emc dell xps 9570 is shit 💩
19379,positive,anticipation,".@Dell ਨੇ @MarvellTech ਨਾਲ ਮਿਲ ਕੇ ਕੰਮ ਕੀਤਾ ਕਿਉਂਕਿ ਓਪਨ RAN ਨੇ ਗਲੋਬਲ #5G ਉਦਯੋਗ ਵਿੱਚ ਮਹੱਤਵਪੂਰਨ ਖਿੱਚ ਪ੍ਰਾਪਤ ਕੀਤੀ ਹੈ।

ਹੋਰ ਪੜ੍ਹੋ. 👉 https://t.co/ZFTeLZhJYN

@antoneg @tony_palmer @TT_Infra https://t.co/78XkFWGaXb"
16642,negative,anger,3/15 ਤੋਂ ਤੁਹਾਡੀ ਦੁਕਾਨ 'ਤੇ @DellCares @dell ਕੰਪਿਊਟਰ। ਦੱਸਿਆ ਹਿੱਸਾ 4/6 ਹੋਣ ਜਾ ਰਿਹਾ ਸੀ. ਹੁਣ ਸਥਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ 24 ਘੰਟਿਆਂ ਤੱਕ ਉਡੀਕ ਕਰਨੀ ਪੈਂਦੀ ਹੈ। ਇਹ ਪ੍ਰੀਮੀਅਮ ਸਮਰਥਨ ਹੈ ??
23607,positive,joy,F9 ਨੂੰ ਬੈਚਲਰ ਵਜੋਂ ਰੱਖਣ ਲਈ @Dell ਦਾ ਧੰਨਵਾਦ...Excel ਉਪਭੋਗਤਾ ਤੁਹਾਨੂੰ ਅਸੀਸ ਦੇਣਗੇ ..
23481,negative,anger,"@GordoCDA ਮੈਂ ਇਸ ਨੂੰ ਮਾਰਕ ਕੀਤਾ ਹੈ। ਮੈਨੂੰ ਵੀ ਇਨਪੁਟ ਦੀ ਲੋੜ ਹੈ।
ਦਸੰਬਰ ਦੇ ਸ਼ੁਰੂ ਵਿੱਚ ਮੈਂ ਇੱਕ Dell @Dell, ਉੱਚ ਪੱਧਰੀ ਲੈਪਟਾਪ, $1,600.00 ਖਰੀਦਿਆ, ਭਾਵੇਂ ਮੈਂ ਜੋ ਵੀ ਕੀਤਾ ਵਾਈ-ਫਾਈ ਇੱਕ ਘੁੱਗੀ ਦੀ ਰਫ਼ਤਾਰ ਨਾਲ ਚੱਲਿਆ। ਗਾਹਕ ਸੇਵਾ ਅਸਧਾਰਨ ਸੀ. ਮੈਂ ਅੰਤਮ ਭੁਗਤਾਨ 'ਤੇ ਰੋਕ ਲਗਾ ਦਿੱਤੀ ਅਤੇ ਇਸਨੂੰ ਵਾਪਸ ਕਰ ਦਿੱਤਾ।"
4281,negative,joy,"@Dell ਨੂੰ ਖਰੀਦਣ ਤੋਂ ਪਹਿਲਾਂ, ਸ਼ਾਇਦ ਤੁਹਾਨੂੰ ਉਹਨਾਂ ਦੇ 800 ਨੰਬਰ 'ਤੇ ਕਾਲ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ। ਇਹ ਤੁਹਾਨੂੰ ਉਹ ਸਭ ਕੁਝ ਦੱਸੇਗਾ ਜੋ ਤੁਹਾਨੂੰ ਜਾਣਨ ਦੀ ਲੋੜ ਹੈ। @DellCares ਇਹ ਇੱਕ ਮਜ਼ਾਕ ਹੈ।"
8735,negative,anger,"@DollLikesToKISS @DellCares @SecretGamerGrrl @Dell @Dell ਮੈਂ ਤੁਹਾਡੇ ਮਾੜੇ ਉਤਪਾਦਾਂ ਅਤੇ ਸੇਵਾਵਾਂ ਦੇ ਕਾਰਨ ਕਈ ਸਾਲ ਪਹਿਲਾਂ ਗਾਹਕ ਬਣਨਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਸੀ ਪਰ ਜੇਕਰ ਇਹ ਜਾਰੀ ਰਹਿੰਦਾ ਹੈ, ਤਾਂ ਮੈਂ ਇਹ ਯਕੀਨੀ ਬਣਾਵਾਂਗਾ ਕਿ ਮੇਰੇ ਪਰਿਵਾਰ ਦੇ ਦੋ ਮੈਂਬਰ ਹੁਣ ਦੇਖ ਰਹੇ ਹਨ ਅਤੇ ਕੋਈ ਵੀ ਜਿਸਨੂੰ ਮੈਂ ਜਾਣਦਾ ਹਾਂ ਕਦੇ ਵੀ ਤੁਹਾਡੇ ਉਤਪਾਦਾਂ ਨੂੰ ਦੁਬਾਰਾ ਨਹੀਂ ਦੇਖਾਂਗਾ . @DellCares ਕੁਝ ਕਰੋ!"
22614,positive,anticipation,"@andrewmarcdavid @Dell @AMDPC ਹਾਇ ਐਂਡਰਿਊ,

ਮੈਨੂੰ ਤੁਹਾਡੇ ਲੈਪਟਾਪ ਸਮੀਖਿਆ ਵੀਡੀਓ ਪਸੰਦ ਹਨ।

ਕੀ ਤੁਸੀਂ ਰੇਜ਼ਰ ਬਲੇਡ 14 ਇੰਚ ਟੱਚ ਸਕ੍ਰੀਨ ਲੈਪਟਾਪ ਦੀ ਸਮੀਖਿਆ ਕਰ ਸਕਦੇ ਹੋ?"
9399,neutral,anticipation,"✅ ਅਮਰੀਕਾ ਦੇ 66% ਹਸਪਤਾਲ @Dell #storage 'ਤੇ ਚੱਲਦੇ ਹਨ
✅ ਅਮਰੀਕਾ ਦੇ 48% ਹਸਪਤਾਲ @DellServers 'ਤੇ ਚੱਲਦੇ ਹਨ

ਜਾਣੋ ਕਿ @DellTech w/ @nvidia , @peta_gene &amp; @vyasaanalytics ਅਗਲੀ ਪੀੜ੍ਹੀ ਦੇ ਕ੍ਰਮ ਤੋਂ ਪੈਦਾ ਹੋਣ ਵਾਲੇ ਮੁੱਖ # ਡਾਟਾ ਮੁੱਦਿਆਂ ਨੂੰ ਹੱਲ ਕਰਨ ਲਈ: https://t.co/n0up38hKgp

@GENbio

#ਹੈਲਥਕੇਅਰ https://t.co/gfQc35aBxx"
708,neutral,joy,@ਡੈਲ ਹਾਹਾਹਾਹਾ
151,positive,optimism,ਆਪਣੇ IT ਅਨੁਭਵ ਨੂੰ ਸਰਲ ਬਣਾਓ। ਵਪਾਰਕ ਲੋੜਾਂ ਨੂੰ ਬਦਲਣ ਲਈ ਤੇਜ਼ੀ ਨਾਲ ਜਵਾਬ ਦਿਓ। ਆਪਣੀ ਕਲਾਉਡ ਰਣਨੀਤੀ ਦਾ ਨਿਯੰਤਰਣ ਲਓ। ਕਿਵੇਂ? ਦੇਖੋ ਕਿ @Dell #APEX #hybridcloud ਅਤੇ ਪ੍ਰਾਈਵੇਟ ਕਲਾਉਡ ਕੀ ਕਰ ਸਕਦੇ ਹਨ। https://t.co/ziwLFrZD6K
18222,neutral,disgust,"@straczynski @Dell @DellCares ਚੰਗੀ ਤਰ੍ਹਾਂ, ਘੱਟੋ ਘੱਟ ਤੁਸੀਂ ਸਮੱਸਿਆ ਦੀ ਪਛਾਣ ਕੀਤੀ, ਵਿੰਡੋਜ਼ 11 ਅਤੇ ਡੈਲ. ਇੱਕ USB ਡੋਂਗਲ ਦੀ ਵਰਤੋਂ ਕਰਕੇ win10 ਨੂੰ ਸਥਾਪਿਤ ਕਰਨਾ ਵੀ ਔਖਾ ਨਹੀਂ ਹੈ, ਫ੍ਰੀਜ਼ਿੰਗ ਮੁੱਦੇ ਆਮ ਤੌਰ 'ਤੇ ਰੈਮ ਜਾਂ ਪਾਵਰ ਦੀ ਘਾਟ ਹੁੰਦੇ ਹਨ, ""ਇਵੈਂਟ ਵਿਊਅਰ (ਵਿੰਡੋਜ਼ ਕੁੰਜੀ ਅਤੇ ਇਸਨੂੰ ਟਾਈਪ ਕਰੋ)"" ਚਲਾਓ ਅਤੇ ਆਪਣੀਆਂ ਨਵੀਨਤਮ ਗਲਤੀਆਂ ਦੇਖੋ, ਜੇਕਰ ਤੁਸੀਂ ਇਸ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰ ਸਕਦੇ ਹੋ।"
692,negative,anger,ਮੈਂ ਲਗਾਤਾਰ ਗਾਹਕ ਸਹਾਇਤਾ ਨੰਬਰ ਨਾਲ ਸੰਪਰਕ ਕਰ ਰਿਹਾ ਹਾਂ ਅਤੇ ਉਹ ਮੈਨੂੰ ਰੀਡਾਇਰੈਕਟ ਕਰਦੇ ਰਹਿੰਦੇ ਹਨ ਅਤੇ ਮੇਰੇ ਆਰਡਰ ਨੂੰ ਰੋਕਦੇ ਰਹਿੰਦੇ ਹਨ। ਮੈਂ ਵਿਕਰੀ ਵਿੱਚ ਬਹੁਤ ਨਿਰਾਸ਼ ਹਾਂ। ਮੈਂ ਹੈਰਾਨ ਹਾਂ ਕਿ ਕੀ ਨਵੀਂ ਵਿਕਰੀ ਇੰਨੀ ਮੁਸ਼ਕਲ ਹੈ ਕਿ ਵਿਕਰੀ ਤੋਂ ਬਾਅਦ ਦੀ ਸੇਵਾ ਕਿਹੋ ਜਿਹੀ ਹੋਵੇਗੀ। @DellCares @DellUK @Dell
2940,negative,disgust,@RubrykaEng @Dell ਤੁਸੀਂ ਇੰਨੀ ਦੇਰ ਡੈਲ ਦੀ ਉਡੀਕ ਕਿਉਂ ਕੀਤੀ ਹੈ?
12115,positive,joy,"ਮਾਰਕੀਟ ਦੇ ਵਾਧੇ ਨੂੰ ਚਲਾਉਣ ਵਾਲੇ ਮੁੱਖ ਕਾਰਕਾਂ ਵਿੱਚੋਂ ਇੱਕ ਹੈ #ਜਾਣਕਾਰੀ #ਤਕਨਾਲੋਜੀ ਬੁਨਿਆਦੀ ਢਾਂਚੇ ਦਾ ਵੱਧ ਰਿਹਾ #ਵਰਚੁਅਲਾਈਜੇਸ਼ਨ ਪੂਰੀ ਦੁਨੀਆ ਵਿੱਚ।

@ https://t.co/DXgYTUVgJd ਪੜ੍ਹੋ
@IBM @Cisco @Dell
#ਇੰਟਰਨੈੱਟ #ਸੰਚਾਰ https://t.co/63OQ6v9qOj"
11730,negative,anger,"ਮੈਂ ਗਲਤੀ ਨਾਲ ਇੱਕ @Dell 7610 ਖਰੀਦਿਆ ਅਤੇ ਮੈਨੂੰ ਇਸ ਤੋਂ ਨਫ਼ਰਤ ਹੈ। ਇਸ ਨੂੰ ਨਫ਼ਰਤ ਕਰੋ.
""ਗਲਤੀ ਨਾਲ"" ਇਸ ਅਰਥ ਵਿੱਚ ਕਿ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਸੀ ਕਿ ਟੱਚਪੈਡ ਕਿੰਨਾ ਭਿਆਨਕ ਹੈ। ਉਹ ਸਿਰਫ਼ ਇਸ ਨੂੰ ""ਠੀਕ"" ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨਗੇ, ਜੋ ਕੰਮ ਨਹੀਂ ਕਰ ਰਿਹਾ ਹੈ।
ਇਸ ਦੌਰਾਨ, ਬਾਹਰੀ ਟੱਚਪੈਡ ਲਈ ਕੋਈ ਸਿਫ਼ਾਰਸ਼ਾਂ? ਮੈਂ ਮਾਊਸ ਨਾਲੋਂ ਟੱਚਪੈਡ ਨੂੰ ਤਰਜੀਹ ਦਿੰਦਾ ਹਾਂ।"
21490,positive,joy,@odybeatfanN95 @Dell ਅਸਲ ਵਿੱਚ ਮੇਰੇ ਲਈ ਇੱਕ ਬਿਹਤਰ Logitech M185 ਵਰਗਾ ਲੱਗਦਾ ਹੈ... ਭਾਵੇਂ ਮੈਂ ਹੀ ਹੋਵਾਂ
5158,negative,sadness,@TMThrustmaster @Dell ਕੀ ਇਹ ਸਟੋਰ 'ਤੇ ਜਲਦੀ ਹੀ ਵਾਪਸ ਆ ਰਿਹਾ ਹੈ? ਹਾਲ ਹੀ ਵਿੱਚ YouTube 'ਤੇ ਇਸ ਬਾਰੇ ਪਤਾ ਲੱਗਣ ਤੋਂ ਬਾਅਦ ਅਸਲ ਵਿੱਚ ਇੱਕ ਖਰੀਦਣਾ ਚਾਹੁੰਦਾ ਸੀ ਅਤੇ ਅਫ਼ਸੋਸ ਦੀ ਗੱਲ ਹੈ ਕਿ ਇਹ ਵਿਕ ਗਿਆ ਹੈ https://t.co/BHMSUnk5N9
5752,positive,joy,ਇੱਥੇ ਸਾਡੇ ਦਿਲਚਸਪ @Dell ਵਰਚੁਅਲ ਗੇਮ ਸ਼ੋਅ ਦੀ ਇੱਕ ਤੇਜ਼ ਰੀਕੈਪ ਹੈ। ਸਾਡੇ ਖਿਡਾਰੀਆਂ ਅਤੇ ਮੇਜ਼ਬਾਨ @PabiMoloi #unrealengine #greenscreen #studio #gameshow #virtualgameshow #aximmetry https://t.co/aUCgMyKSda ਨਾਲ ਸਟੂਡੀਓ ਵਿੱਚ ਅਸੀਂ ਕਿੰਨਾ ਧਮਾਕਾ ਕੀਤਾ ਸੀ
11865,neutral,anticipation,"#DigitalWorld22 ਮਾਹਰ 🔦

🏕️ ਕੋਲ ਰੇਨਹਾਰਡਟ, ਡਿਜੀਟਲ ਰਣਨੀਤੀ ਦੇ ਕਾਰਜਕਾਰੀ ਨਿਰਦੇਸ਼ਕ &amp; ਪਰਿਵਰਤਨ, @KOAKampgrounds

🖥️ ਜੋ ਟੂਮਨ, ਡਿਜੀਟਲ ਗਾਹਕ ਯਾਤਰਾ ਸਲਾਹਕਾਰ, @Dell

🛎️ ਕੈਥਰੀਨ ਵਾਰਨਰ, ਗਲਾਸਬਾਕਸ ਵਿਸ਼ਲੇਸ਼ਕ, ਡਿਜੀਟਲ VoC ਪਲੇਟਫਾਰਮ, @Marriott



ਹੋਰ ਵੇਖੋ: https://t.co/WTBeNiZhtg https://t.co/ikjr5SZdIF"
4232,positive,joy,"#InternationalYouthDay ਮੁਬਾਰਕ 🎉 ਅੱਜ ਦੇ ਸਭ ਤੋਂ ਵੱਡੇ ਪਲੇਟਫਾਰਮਾਂ ਵਿੱਚੋਂ ਕੁਝ ਕਿਸ਼ੋਰਾਂ ਦੁਆਰਾ ਬਣਾਏ ਗਏ ਸਨ।

ਮਾਰਕ ਜ਼ੁਕਰਬਰਗ, @ਬਿਲਗੇਟਸ, @ਮਾਈਕਲਡੇਲ, @ਡੈਲ ਦੇ ਸੰਸਥਾਪਕ, ਅਤੇ @ਮੈਸ਼ੇਬਲ ਦੇ ਸੰਸਥਾਪਕ @petecashmore, ਨੇ ਉਨ੍ਹੀ ਸਾਲ ਵਿੱਚ ਆਪਣੇ ਕਾਰੋਬਾਰ ਸ਼ੁਰੂ ਕੀਤੇ!

@obcidoinc

https://t.co/SXPIuzlrQr"
7342,neutral,anticipation,@BaiaVieira @Dell ਬਸ ਇੱਕ ਮੈਕਬੁੱਕ ਪ੍ਰਾਪਤ ਕਰੋ
5228,neutral,disgust,"@GIGABYTEUSA @Silverddragn @Dell @CORSAIR @Razer @Logitech ਇੱਕ RMA ਦੀ ਉਡੀਕ ਵਿੱਚ 3 ਮਹੀਨੇ ਹੋ ਗਏ ਹਨ, ਤੁਹਾਡੇ ਲਾਅਨ ਵਿੱਚ ਮੇਰੇ ਹੋਣ ਬਾਰੇ ਇੱਕ YouTube ਵੀਡੀਓ ਬਣਾਉਣਾ ਚਾਹੀਦਾ ਹੈ =)।"
17424,neutral,anticipation,"ਮੈਂ ਹੁਣ ਤੱਕ ਇਸ 'ਤੇ ਆਇਆ ਹਾਂ
ਮੇਰਾ ਵਰਕਸਟੇਸ਼ਨ @Edifier_Global 1010bt @Apple MacBook Pro @LogitechG ProdigiG213 @Dell ਮਾਨੀਟਰ
#workspace #workstation #ContentCreator https://t.co/5arPgT0sWZ"
316,positive,joy,@quiverloaded @ASUS @Lenovo @HP @Dell @msigaming @Acer Hp victus ਕਾਫੀ ਵਧੀਆ ਹੈ ਪਰ Msi ਉਸੇ ਕੀਮਤ ਲਈ ਬਿਹਤਰ ਵਿਕਲਪ ਦੇ ਰਿਹਾ ਹੈ
13325,negative,sadness,@MacroVexCapital @MichaelDell @elonmusk @Twitter @Dell @emc ਮੁਆਫ ਕਰਨਾ ਹੱਲ ਨਹੀਂ ਹੈ
1629,neutral,anticipation,@Dell XPS 13🤲🙏 ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਕਿੰਨੇ ਰੀਟਵੀਟਸ
1062,negative,anger,"@Dell ਅਸੀਂ ਇੱਕ ਡੈੱਲ ਇਨਾਮ ਖਾਤੇ ਬਾਰੇ ਕਿਸ ਨਾਲ ਗੱਲ ਕਰਦੇ ਹਾਂ ਜੋ ਗਲਤੀ ਹੋ ਰਿਹਾ ਹੈ। ਕਹਿੰਦਾ ਹੈ ਕਿ ਰਕਮ ਉਪਲਬਧ ਹੈ, ਪਰ ਜਦੋਂ ਇਸਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਦੇ ਹੋ ਤਾਂ ਇਹ ਕਹਿੰਦੇ ਹੋਏ ਕਿ ਤੁਸੀਂ ਉਪਲਬਧ ਰਕਮ ਤੋਂ ਵੱਧ ਨਹੀਂ ਜਾ ਸਕਦੇ। ਵਿਕਰੀ ਦੀ ਕੋਸ਼ਿਸ਼ ਕੀਤੀ, ਅਤੇ CS... ਕੋਈ ਮਦਦ ਨਹੀਂ !!"
7607,neutral,joy,AAA ਮੈਂਬਰ @Dell 'ਤੇ ਆਪਣੀ #BlackFriday ਜੁਲਾਈ ਦੀ ਵਿਕਰੀ ਦੌਰਾਨ ਹੁਣ 7/20/22 ਤੱਕ ਹੋਰ ਬਚਾਉਂਦੇ ਹਨ। ਹੁਣੇ ਖਰੀਦੋ: https://t.co/FqAiBOl2rl https://t.co/ujxOGbfWRC
8021,negative,anger,"@DellCares ਪਤਾ ਨਹੀਂ ਸਾਨੂੰ ਤੁਹਾਡੀ ਸੇਵਾ ਦੀ ਲੋੜ ਕਿਉਂ ਹੈ &amp; ਵਿਸਤ੍ਰਿਤ ਵਾਰੰਟੀ, ਜੇਕਰ ਮੇਰੇ ਕੋਲ ਸਾਰੀਆਂ ਚੀਜ਼ਾਂ ਹਨ 2 ਸਿਰਫ ਆਪਣੇ ਆਪ ਹੀ ਕਰਦੇ ਹਨ। ਮੈਂ d ਬੂਟਿੰਗ ਸਮੱਸਿਆ ਨੂੰ ਹੱਲ ਕਰ ਲਿਆ ਹੈ, ਕਿਰਪਾ ਕਰਕੇ ਹੇਠਾਂ ਦੱਸੇ ਅਨੁਸਾਰ ਹੋਰ ਚੀਜ਼ਾਂ ਨੂੰ ਠੀਕ ਕਰਨ ਲਈ ਆਪਣੇ ਟੈਕਨੀਸ਼ੀਅਨ ਨੂੰ ਨਿਯੁਕਤ ਕਰੋ &amp; ਤੁਹਾਨੂੰ ਪਹਿਲਾਂ ਹੀ ਸਮਝਾਓ.
1. ਮਾਊਸ ਪੈਡ ਮੁੱਦਾ
2.ਹੀਟਿੰਗ ਦਾ ਮੁੱਦਾ
3.ਸਪੀਕਰ ਮੁੱਦਾ
@Dell"
5664,positive,joy,@knovastreams @Dell Holy shit that is fucking amazing!!!!!!
14552,negative,anger,"@elonmusk @MichaelDell @Twitter @Dell @emc 2) ਮੰਤਰਾਲਾ (ਬਾਈਡਨ ਪ੍ਰਸ਼ਾਸਨ) ਇੰਟਰਨੈਟ 'ਤੇ ਜਾਣਕਾਰੀ ਨੂੰ ਨਿਯਮਤ ਕਰਨ ਦਾ ਪ੍ਰਸਤਾਵ ਕਰਦਾ ਹੈ। ਇਹ ਸਾਡੇ ਸਾਰੇ ਕੰਪਿਊਟਰਾਂ ਦਾ ਬਣਿਆ ਹੋਇਆ ਵਿਸ਼ਵ ਵਿਆਪੀ ਵਰਤਾਰਾ ਹੈ, ਉਮ ਨਹੀਂ, ਉਹ ਅਚਾਨਕ ਇਸ ਦੇ ਰਾਜਾ ਕਿਉਂ ਬਣ ਜਾਂਦੇ ਹਨ?
ਇਹ ਸਾਡੇ ਨਾਗਰਿਕ ਅਧਿਕਾਰਾਂ ਦੀ ਉਲੰਘਣਾ ਹੈ। ਸਭ ਤੋਂ ਵਧੀਆ...2/3* ਓਹੋ"
9100,neutral,joy,"ਉਹਨਾਂ ਲਈ ਜੋ ਜਾਣਨਾ ਚਾਹੁੰਦੇ ਹਨ, ਇਹ ਇੱਕ @Dell Precision 5560 ਹੈ, ਸਾਰਾ Intel (NVIDIA ਨਹੀਂ), ਉਬੰਟੂ ਲੀਨਕਸ ਨਾਲ ਆਰਡਰ ਕੀਤਾ ਗਿਆ ਹੈ ਪਰ ਵਰਤਮਾਨ ਵਿੱਚ @nixos_org ਚੱਲ ਰਿਹਾ ਹੈ।"
17635,negative,anger,@nwtSwaps4CL @MichaelDell @Dell ਉਹ ਡੇਲ ਦੇ ਗਾਹਕਾਂ ਦੀ ਪਰਵਾਹ ਨਹੀਂ ਕਰਦੇ ਸਿਰਫ ਉਹ ਗਾਹਕ ਨੂੰ ਮੂਰਖ ਬਣਾਉਂਦੇ ਹਨ।
17406,negative,disgust,ਮੈਂ ਇੱਕ @Dell Dock Station D6000 ਖਰੀਦਿਆ ਹੈ ਅਤੇ ਇਹ ਸਿਰਫ਼ ਡਿਸਪਲੇਅ ਪੋਰਟ ਦੁਆਰਾ ਜੁੜੇ ਮੇਰੇ ਮਾਨੀਟਰ ਨੂੰ ਪ੍ਰਦਰਸ਼ਿਤ ਨਹੀਂ ਕਰਦਾ ਹੈ 🤡 ਵਿੰਡੋਜ਼ ਜਾਂ ਉਬੰਟੂ 20.04 'ਤੇ ਕੋਈ ਸਫਲਤਾ ਨਹੀਂ ਹੈ। ਇਹ ਇੱਕ ਭਿਆਨਕ ਨਿਵੇਸ਼ ਸੀ.
19384,neutral,anticipation,@Dell @coffeebreak_YT @SECGov ਇਹ ਉਦੋਂ ਹੋਇਆ ਹੈ ਜਦੋਂ ਉਹਨਾਂ ਨੇ ਪਹਿਲਾਂ ਹੀ ਈਮੇਲ ਵਿੱਚ ਗਰੰਟੀ ਦਿੱਤੀ ਸੀ ਕਿ ਉਹ ਹਰ ਇੱਕ ਦੇ ਲਗਭਗ 40 ਸੈਂਟ ਟੋਕਨਾਂ ਨੂੰ ਸਵੀਕਾਰ ਕਰਨਗੇ।
8601,negative,anger,"@SecretGamerGrrl @Dell ਮੈਂ ਉਹਨਾਂ ਨੂੰ ਰੱਦ ਕੀਤੀ ਮੁਰੰਮਤ ਬਾਰੇ ਕਾਲ ਕਰਦਾ ਹਾਂ। ਉਹ ਮੈਨੂੰ ਦੱਸਦੇ ਹਨ ਕਿ ਲੈਪਟਾਪ ਨਹੀਂ ਆਇਆ ਹੈ ਅਤੇ ਇਸਦੀ ਵਿੰਡੋ ਖੁੰਝ ਗਈ ਹੈ ਅਤੇ ਫਿਰ ਮੈਨੂੰ ਦੱਸੋ ਕਿ ਉਹ ਇਸ ਬਾਰੇ ਅਨਿਸ਼ਚਿਤ ਹਨ ਕਿ ਮੇਰਾ ਲੈਪਟਾਪ ਕਿੱਥੇ ਹੈ ਅਤੇ ""ਇਸ ਸਮੇਂ ਕੋਈ ਮਦਦ ਦੀ ਪੇਸ਼ਕਸ਼ ਨਹੀਂ ਕਰ ਸਕਦੇ""।

ਮੈਂ ਫਿਰ ਉਹਨਾਂ ਨੂੰ ਯਾਦ ਦਿਵਾਉਂਦਾ ਹਾਂ ਕਿ ਵਾਰੰਟੀ ਦੇ ਅਧੀਨ ਉਹਨਾਂ ਨੂੰ ਫਿਰ ਇਸਨੂੰ ਬਦਲਣਾ ਹੋਵੇਗਾ।"
1994,neutral,joy,#facebookdown @TheRock @steveaustinBSR  @WWEUniverse  @JohnCena #psndown @Microsoft @playstation @starwars @Dell @CountryMusic @_KennyRogers @ScienceNews @StarTrek me and gray in a rainy Monday https://t.Xt.co/Dh
24579,negative,anger,@towser44 @JuddLegum @Dell @NRCC @NRSC ਏਲੀਅਨਵੇਅਰ ਰੱਦੀ ਵਿੱਚ ਹੈ ਕਿਉਂਕਿ ਡੇਲ ਨੇ ਉਹਨਾਂ ਨੂੰ ਖਰੀਦਿਆ ਹੈ।
16808,neutral,anger,"ਇਸ ਤਰ੍ਹਾਂ ਦੇਖੋ ਜਿਵੇਂ @Dell ਦਾ ਟਵਿੱਟਰ ਬੋਟ ਚਾਹੁੰਦਾ ਸੀ ਕਿ ਮੈਂ @DellCares ਨੂੰ ਪਿੰਗ ਕਰਾਂ, ਇਸ ਲਈ ਮੈਂ ਉਹਨਾਂ ਨੂੰ ਇੱਥੇ ਸ਼ਾਮਲ ਕਰ ਰਿਹਾ ਹਾਂ ਅਤੇ ਉਹ ਥ੍ਰੈਡ ਪੜ੍ਹ ਸਕਦੇ ਹਨ।"
